belongs_to_collection,budget,genres,homepage,original_language,popularity,production_companies,production_countries,release_date,runtime,status,revenue
0,20000000,226,1,1,16,2350,1,1,132,1,57330873
0,22531334,263,1,15,2,0,51,4,129,1,44038000
1,2500000,863,0,1,3,2351,1,2,99,1,589244
0,61000000,92,1,1,14,2352,18,4,157,1,441809770
0,40000000,864,0,1,11,2353,1,3,96,1,87840042
1,2000000,3,0,1,9,2354,1,3,134,1,7600000
1,25000000,865,1,1,7,2355,1,4,95,1,2405420
0,19800000,227,0,1,14,2356,24,4,137,1,87754044
0,25000000,866,0,1,10,2357,1,4,129,1,411006740
0,20000000,523,0,1,4,66,1,4,110,1,15379253
0,22531334,5,0,12,4,2358,53,3,94,1,8685526
0,22531334,393,0,1,4,2359,1,3,94,1,4122748
1,20000000,867,0,1,6,2360,75,1,96,1,10442808
0,45000000,868,1,1,12,2361,88,3,86,1,57881056
0,16000000,359,0,1,4,2362,1,1,96,1,15427192
0,53000000,543,1,1,5,2363,1,2,102,1,29700000
0,22531334,207,0,1,17,2364,6,4,119,1,1053788
0,35000000,15,1,1,7,2365,1,2,106,1,77477008
0,300000,198,1,34,0,2366,2,1,144,1,2500000
0,22531334,3,0,1,3,2367,1,3,97,1,93000
0,500000,3,0,1,5,2368,1,3,85,1,376597
0,35000000,14,0,1,6,2369,1,2,108,1,791830
1,80000000,16,1,1,13,2370,1,3,117,1,116643346
0,37665000,412,1,1,5,2371,1,1,113,1,14655628
0,20000000,190,0,1,13,2372,1,3,84,1,16605763
0,22531334,204,0,1,1,2373,1,1,90,1,858591
0,22531334,3,0,16,1,2374,47,2,94,1,105656
0,22531334,118,0,1,1,2375,1,2,75,1,100202
0,22531334,81,0,1,2,2376,0,1,90,1,7240837
1,13000000,869,0,1,5,2377,1,1,112,1,91038276
0,1135654,870,0,1,4,2378,1,1,149,1,1213880
0,60000000,47,1,1,14,2379,1,2,128,1,219417255
0,22531334,3,0,1,7,26,1,3,106,1,14715067
0,22531334,15,0,1,10,713,1,2,102,1,1596687
0,22531334,207,0,17,4,2380,321,1,102,1,180590
0,65000000,871,0,1,14,2381,1,4,120,1,89456761
0,42000000,15,1,1,16,2382,1,1,90,1,171963386
0,35000000,872,1,1,11,2383,1,3,106,1,82087155
